Bauwerk Name;Bauwerkselement Name;Bauwerkselement Typ;Bauwerkselement Nummer;Bauwerkselement Niveau;X-Koordinate;Y-Koordinate;Bauwerksreferenzort Nummer;Bauwerkselement Exportnummer
U Güntzelstr. (Berlin);U Güntzelstr. (Berlin);Bauwerk;18;;13,331210;52,491992;43201;900043201
U Güntzelstr. (Berlin);Zugang (Treppe) Bundesallee/Güntzelstraße/ADAC  II/1;Zugang;2;0;13,330696;52,491045;;300018002
U Güntzelstr. (Berlin);Zugang (Treppe) Bundesallee/Trautenaustraße/Nikolsburgerplatz  I/1;Zugang;4;0;13,330578;52,492984;;300018004
U Güntzelstr. (Berlin);Zugang (Treppe) Bundesallee/Trautenaustraße/Prager Platz  I/2;Zugang;5;0;13,331111;52,492986;;300018005
U Güntzelstr. (Berlin);Zugang (Treppe) Bundesalle/Güntzelstraße/Diabetikerhospital  II/2;Zugang;3;0;13,331127;52,490995;;300018003
U Güntzelstr. (Berlin);Zwischengeschoss Güntzelstraße (Rolltreppe zum Bahnsteig U9);Zwischenpunkt;16;-1;13,331002;52,491375;;300018016
U Güntzelstr. (Berlin);Zwischengeschoss Güntzelstraße (Treppe ADAC);Zwischenpunkt;20;-1;13,330672;52,491121;;300018020
U Güntzelstr. (Berlin);Zwischengeschoss Güntzelstraße (Treppe Diabetikerhospital);Zwischenpunkt;19;-1;13,331124;52,491092;;300018019
U Güntzelstr. (Berlin);Zwischengeschoss Güntzelstraße (Treppe zum Bahnsteig U9);Zwischenpunkt;14;-1;13,331028;52,491375;;300018014
U Güntzelstr. (Berlin);Zwischengeschoss Trautenaustraße (Rolltreppe zum Bahnsteig U9);Zwischenpunkt;15;-1;13,331011;52,492668;;300018015
U Güntzelstr. (Berlin);Zwischengeschoss Trautenaustraße (Treppe Nikolsburgerplatz);Zwischenpunkt;17;-1;13,330575;52,492921;;300018017
U Güntzelstr. (Berlin);Zwischengeschoss Trautenaustraße (Treppe Prager Platz);Zwischenpunkt;18;-1;13,331109;52,492920;;300018018
U Güntzelstr. (Berlin);Zwischengeschoss Trautenaustraße (Treppe zum Bahnsteig U9);Zwischenpunkt;13;-1;13,330987;52,492670;;300018013
U Halemweg (Berlin);Bahnsteig U7 Aufzug zum Zugang Halemweg;Zwischenpunkt;73;-1;13,286583;52,536628;;300052073
U Halemweg (Berlin);Bahnsteig U7 Gleis 1;ÖV;71;-1;13,286271;52,536571;;300052071
U Halemweg (Berlin);Bahnsteig U7 Gleis 2;ÖV;72;-1;13,286264;52,536684;;300052072
U Halemweg (Berlin);Bahnsteig U7 Rolltreppe vom Zwischengeschoss;Zwischenpunkt;74;-1;13,286472;52,536625;;300052074
U Halemweg (Berlin);Bahnsteig U7 Rolltreppe zum Zwischengeschoss;Zwischenpunkt;75;-1;13,286471;52,536636;;300052075
U Halemweg (Berlin);Bahnsteig U7 Treppe zum Zwischengeschoss;Zwischenpunkt;76;-1;13,286079;52,536627;;300052076
U Halemweg (Berlin);Bushaltestelle Halemweg vor Heilmannring;Zugang und ÖV;4;0;13,286697;52,536520;;300052004
U Halemweg (Berlin);Bushaltestelle Halemweg vor Toeplerstraße;Zugang und ÖV;3;0;13,286819;52,536736;;300052003
U Halemweg (Berlin);U Halemweg (Berlin);Bauwerk;52;;13,286578;52,536703;18102;900018102
U Halemweg (Berlin);Zugang Halemweg (Aufzug);Zugang;11;0;13,286583;52,536628;;300052011
U Halemweg (Berlin);Zugang Halemweg (Treppe);Zugang;10;0;13,286514;52,536587;;300052010
U Halemweg (Berlin);Zugang Halemweg (Treppe);Zugang;12;0;13,286514;52,536672;;300052012
U Halemweg (Berlin);Zwischengeschoss Rolltreppe vom Bahnsteig U7;Zwischenpunkt;22;1;13,286355;52,536636;;300052022
U Halemweg (Berlin);Zwischengeschoss Rolltreppe zum Bahnsteig U7;Zwischenpunkt;23;1;13,286355;52,536625;;300052023
U Halemweg (Berlin);Zwischengeschoss Treppe zum Bahnsteig U7;Zwischenpunkt;24;1;13,286189;52,536627;;300052024
U Halemweg (Berlin);Zwischengeschoss Treppe zum Zugang Halemweg;Zwischenpunkt;20;1;13,286489;52,536673;;300052020
U Halemweg (Berlin);Zwischengeschoss Treppe zum Zugang Halemweg;Zwischenpunkt;21;1;13,286489;52,536588;;300052021
U Hallesches Tor (Berlin);Bahnsteig Richtung Uhlandstraße/Krumme Lanke (Aufzug zur Schalterhalle) III/3;Zwischenpunkt;51;3;13,391234;52,497789;;300104051
U Hallesches Tor (Berlin);Bahnsteig Richtung Uhlandstraße/Krumme Lanke (Rolltreppe von der Schalterhalle);Zwischenpunkt;50;3;13,391274;52,497803;;300104050
U Hallesches Tor (Berlin);Bahnsteig Richtung Uhlandstraße/Krumme Lanke (Treppe zum Durchgang);Zwischenpunkt;53;3;13,390940;52,497819;;300104053
U Hallesches Tor (Berlin);Bahnsteig Richtung Uhlandstraße/Krumme Lanke (Treppe zum Durchgang);Zwischenpunkt;54;3;13,390721;52,497822;;300104054
U Hallesches Tor (Berlin);Bahnsteig Richtung Warschauer Straße (Aufzug zur Schalterhalle) III/2;Zwischenpunkt;56;3;13,391235;52,497718;;300104056
U Hallesches Tor (Berlin);Bahnsteig Richtung Warschauer Straße (Rolltreppe von der Schalterhalle);Zwischenpunkt;55;3;13,391283;52,497702;;300104055
U Hallesches Tor (Berlin);Bahnsteig Richtung Warschauer Straße (Treppe zum Durchgang);Zwischenpunkt;57;3;13,390937;52,497683;;300104057
U Hallesches Tor (Berlin);Bahnsteig Richtung Warschauer Straße (Treppe zum Durchgang);Zwischenpunkt;58;3;13,390726;52,497686;;300104058
U Hallesches Tor (Berlin);Bahnsteig U1/U3 Gleis 2;ÖV;1;3;13,390351;52,497812;;300104001
U Hallesches Tor (Berlin);Bahnsteig U1/U3 Gleis 2;ÖV;2;3;13,390336;52,497767;;300104002
U Hallesches Tor (Berlin);Bahnsteig U6 (Aufzug Mehringplatz);Zwischenpunkt;92;-2;13,391729;52,498680;;300104092
U Hallesches Tor (Berlin);Bahnsteig U6 Gleis 1;ÖV;3;-2;13,391628;52,498999;;300104003
U Hallesches Tor (Berlin);Bahnsteig U6 Gleis 2;ÖV;4;-2;13,391805;52,499006;;300104004
U Hallesches Tor (Berlin);Bahnsteig U6 (Rolltreppe Friedrichstraße);Zwischenpunkt;90;-2;13,391667;52,499482;;300104090
U Hallesches Tor (Berlin);Bahnsteig U6 (Rolltreppe zum Zwischengeschoss Rondell);Zwischenpunkt;93;-2;13,391702;52,498586;;300104093
U Hallesches Tor (Berlin);Bahnsteig U6 (Treppe zum Zwischengeschoss);Zwischenpunkt;91;-2;13,391698;52,499317;;300104091
U Hallesches Tor (Berlin);Bahnsteig U6 (Treppe zum Zwischengeschoss Rondell);Zwischenpunkt;94;-2;13,391738;52,498588;;300104094
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Tor Brücke vor Waterloo Ufer;Zugang und ÖV;7;0;13,391854;52,497580;;300104007
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Tor Brücke vor Waterloo Ufer;Zugang und ÖV;8;0;13,391980;52,497592;;300104008
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Tor Brücke vor Waterloo Ufer;Zugang und ÖV;9;0;13,392066;52,497572;;300104009
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Tor Brücke vor Waterloo Ufer;Zugang und ÖV;10;0;13,391835;52,497690;;300104010
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Ufer hinter Mehringplatz;Zugang und ÖV;5;0;13,391117;52,497931;;300104005
U Hallesches Tor (Berlin);Bushaltestelle Hallesches Ufer vor Mehringplatz;Zugang und ÖV;11;0;13,392367;52,498014;;300104011
U Hallesches Tor (Berlin);Bushaltestelle Waterlooufer hinter Tempelhofer Ufer;Zugang und ÖV;6;0;13,392498;52,497358;;300104006
U Hallesches Tor (Berlin);Durchgang (Aufzug zum Bahnsteig Richtung Warschauer Straße);Zwischenpunkt;64;-1;13,391235;52,497718;;300104064
U Hallesches Tor (Berlin);Durchgang (Aufzug zum Bahnsteig U1/U3 Uhlandstraße/Krumme Lanke) III/3;Zwischenpunkt;62;-1;13,391234;52,497789;;300104062
U Hallesches Tor (Berlin);Durchgang (Rampe zur Schalterhalle);Zwischenpunkt;61;-1;13,391172;52,497821;;300104061
U Hallesches Tor (Berlin);Durchgang (Treppe zur Schalterhalle);Zwischenpunkt;63;-1;13,391325;52,497753;;300104063
U Hallesches Tor (Berlin);Durchgang (Treppe zur U1/U3);Zwischenpunkt;65;-1;13,390975;52,497751;;300104065
U Hallesches Tor (Berlin);Schalterhalle (Rolltreppe zum Bahnsteig U1 Richtung Warschauer Str.);Zwischenpunkt;23;0;13,391380;52,497707;;300104023
U Hallesches Tor (Berlin);Schalterhalle (Rolltreppe zum Bahnsteig U1/U3 Uhlandstraße/Krumme Lanke);Zwischenpunkt;21;0;13,391372;52,497808;;300104021
U Hallesches Tor (Berlin);Schalterhalle (Treppe zum Durchgang);Zwischenpunkt;22;0;13,391395;52,497758;;300104022
